CO_IES,Instituicao,CO_CATEGAD,CO_CURSO,NO_CURSO,Municipio,UF,TP_SEXO,NU_IDADE,QE_I01,QE_I02,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,NT_GER
1805,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),4,48205,CIÊNCIA DA COMPUTAÇÃO,Jaboatão dos Guararapes,PE,M,23,A,D,D,F,B,C,F,C,E,B,A,A,A,A,B,A,B,B,A,B,B,D,H,B,41.9
1805,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),4,48205,CIÊNCIA DA COMPUTAÇÃO,Jaboatão dos Guararapes,PE,M,23,A,A,D,D,B,D,C,B,B,B,A,A,A,A,B,A,B,C,A,B,B,D,H,C,29.6
1805,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),4,48205,CIÊNCIA DA COMPUTAÇÃO,Jaboatão dos Guararapes,PE,M,29,,,,,,,,,,,,,,,,,,,,,,,,,
1805,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),4,48205,CIÊNCIA DA COMPUTAÇÃO,Jaboatão dos Guararapes,PE,M,26,,,,,,,,,,,,,,,,,,,,,,,,,
1255,Centro Universitário FBV Wyden (UniFBV Wyden),4,83388,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,27,,,,,,,,,,,,,,,,,,,,,,,,,
1255,Centro Universitário FBV Wyden (UniFBV Wyden),4,83388,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,27,A,D,D,F,B,D,E,C,E,B,A,A,A,A,B,A,B,H,A,A,C,C,A,F,46.8
1255,Centro Universitário FBV Wyden (UniFBV Wyden),4,83388,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,25,A,A,E,E,D,B,F,E,E,B,A,A,A,A,B,A,B,C,A,C,C,A,E,F,35.7
1255,Centro Universitário FBV Wyden (UniFBV Wyden),4,83388,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,36,,,,,,,,,,,,,,,,,,,,,,,,,
1255,Centro Universitário FBV Wyden (UniFBV Wyden),4,83388,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,23,A,A,D,E,B,D,C,C,E,B,A,A,A,A,B,A,B,A,A,A,C,A,H,I,43.2
1255,Centro Universitário FBV Wyden (UniFBV Wyden),4,83388,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,34,B,A,E,D,C,C,E,F,E,B,A,A,A,A,E,A,A,B,A,C,B,E,E,F,30.6
1255,Centro Universitário FBV Wyden (UniFBV Wyden),4,83388,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,38,B,D,B,B,C,E,C,C,E,B,A,A,A,A,A,B,A,J,A,B,A,C,A,F,46.9
1255,Centro Universitário FBV Wyden (UniFBV Wyden),4,83388,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,26,A,D,E,E,C,B,C,C,E,B,A,A,A,A,B,A,B,C,A,B,C,C,C,E,34.3
1255,Centro Universitário FBV Wyden (UniFBV Wyden),4,83388,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,33,A,A,A,B,A,A,C,D,E,C,A,A,A,E,A,A,C,G,A,B,C,C,E,F,53.6
1255,Centro Universitário FBV Wyden (UniFBV Wyden),4,83388,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,28,B,A,E,D,C,B,E,D,E,B,A,A,A,A,B,A,B,C,A,D,B,C,E,F,23.0
1255,Centro Universitário FBV Wyden (UniFBV Wyden),4,83388,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,29,,,,,,,,,,,,,,,,,,,,,,,,,
1255,Centro Universitário FBV Wyden (UniFBV Wyden),4,83388,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,32,E,A,C,F,C,C,C,E,E,B,A,A,A,A,B,A,A,C,A,C,D,C,E,F,36.1
1255,Centro Universitário FBV Wyden (UniFBV Wyden),4,83388,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,27,A,D,D,D,B,C,F,D,E,C,A,B,A,D,A,A,B,G,A,C,C,A,C,H,45.0
1255,Centro Universitário FBV Wyden (UniFBV Wyden),4,83388,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,28,B,A,D,D,B,F,D,B,A,E,A,A,A,A,B,A,B,A,A,D,C,A,A,F,33.3
1255,Centro Universitário FBV Wyden (UniFBV Wyden),4,83388,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,39,B,A,D,C,C,D,G,F,E,B,A,A,A,A,B,A,A,B,A,B,B,C,C,D,54.5
1255,Centro Universitário FBV Wyden (UniFBV Wyden),4,83388,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,27,B,A,D,F,C,B,B,D,E,E,A,A,A,A,B,A,B,C,A,A,B,A,A,F,32.4
1255,Centro Universitário FBV Wyden (UniFBV Wyden),4,83388,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,30,,,,,,,,,,,,,,,,,,,,,,,,,
1255,Centro Universitário FBV Wyden (UniFBV Wyden),4,83388,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,26,B,A,F,F,C,C,B,D,E,B,A,A,A,A,E,A,B,B,A,C,B,C,C,D,35.2
1255,Centro Universitário FBV Wyden (UniFBV Wyden),4,83388,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,24,A,A,C,D,B,D,F,D,E,B,A,A,A,A,B,A,B,A,A,E,C,C,E,F,53.2
1255,Centro Universitário FBV Wyden (UniFBV Wyden),4,83388,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,32,B,A,F,E,C,C,F,D,E,B,A,A,A,A,B,A,B,C,A,B,C,C,E,F,44.5
1255,Centro Universitário FBV Wyden (UniFBV Wyden),4,83388,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,24,A,D,D,E,B,E,D,C,E,B,A,A,A,A,B,A,G,C,A,B,B,E,E,F,49.6
1255,Centro Universitário FBV Wyden (UniFBV Wyden),4,83388,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,28,A,A,C,C,B,D,D,F,E,C,A,A,A,E,A,E,A,K,A,A,C,A,H,I,44.3
1255,Centro Universitário FBV Wyden (UniFBV Wyden),4,83388,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,21,A,A,D,D,A,A,D,C,D,B,A,B,A,A,B,A,B,A,A,B,D,C,C,F,37.0
1255,Centro Universitário FBV Wyden (UniFBV Wyden),4,83388,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,29,A,D,C,E,B,C,D,E,E,B,A,A,A,A,E,A,B,C,A,E,C,A,H,F,23.1
1255,Centro Universitário FBV Wyden (UniFBV Wyden),4,83388,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,27,A,A,D,E,B,D,D,C,E,B,A,A,A,A,B,A,B,C,A,B,D,E,E,I,33.3
1255,Centro Universitário FBV Wyden (UniFBV Wyden),4,83388,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,28,A,A,F,F,B,B,F,C,E,B,A,D,A,A,B,A,B,J,A,B,C,A,A,F,46.1
1255,Centro Universitário FBV Wyden (UniFBV Wyden),4,83388,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,26,A,D,F,F,B,D,F,D,E,B,A,A,A,A,B,A,B,C,A,B,B,A,C,F,49.0
1255,Centro Universitário FBV Wyden (UniFBV Wyden),4,83388,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,27,A,A,E,E,A,A,B,C,E,B,A,A,A,A,B,A,B,B,A,B,B,C,B,I,36.0
1255,Centro Universitário FBV Wyden (UniFBV Wyden),4,83388,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,24,A,A,E,D,B,B,D,B,E,B,A,A,A,A,B,A,B,G,A,B,C,A,E,F,45.2
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,118468,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,24,A,D,E,E,B,E,E,D,E,A,A,A,A,A,B,A,B,E,A,A,E,A,E,A,55.5
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,118468,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,26,A,B,D,F,B,C,D,B,A,A,A,A,A,A,A,B,B,K,A,E,C,A,E,A,47.7
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,118468,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,22,A,B,E,D,B,D,D,D,B,A,A,C,A,A,B,A,B,C,A,A,C,A,E,A,64.8
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,118468,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,30,A,A,B,C,B,B,B,F,E,A,F,A,A,F,A,A,A,C,B,A,E,D,H,A,43.5
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,118468,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,28,A,D,E,F,B,E,C,C,E,A,A,A,B,D,A,A,B,C,A,C,B,E,H,C,49.1
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,118468,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,25,A,B,C,D,D,A,A,A,A,A,F,B,B,F,E,A,B,C,A,B,E,A,E,F,42.0
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,118468,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,33,B,A,B,B,C,B,B,E,D,A,A,A,A,D,A,A,G,K,A,B,D,A,C,F,46.5
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,118468,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,24,A,A,E,D,B,C,A,A,A,A,C,B,A,A,B,A,A,H,A,D,D,E,H,C,47.7
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,118468,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,F,24,A,A,E,F,B,E,E,C,C,A,A,C,B,A,B,A,B,G,A,D,B,E,E,C,63.6
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,118468,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,27,A,D,B,B,B,C,A,A,A,A,E,A,A,B,A,A,B,C,A,D,C,E,E,F,31.2
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,118468,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,23,A,A,B,C,B,D,C,C,E,A,A,B,B,A,B,A,A,C,B,B,E,A,A,A,56.4
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,118468,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,23,A,A,D,D,D,A,A,C,A,A,C,B,A,C,A,A,B,A,B,C,E,C,A,A,41.8
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,118468,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,23,A,A,D,D,B,D,A,A,A,A,F,E,A,E,A,A,B,C,B,B,E,C,A,F,55.9
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,118468,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,25,A,A,B,D,B,C,B,D,D,A,C,A,A,D,A,A,B,A,A,C,C,D,E,C,35.8
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,118468,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,28,,,,,,,,,,,,,,,,,,,,,,,,,
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,118468,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,26,A,A,D,D,B,E,A,B,A,A,A,A,A,A,D,A,B,C,A,A,E,A,E,C,67.4
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,118468,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,F,27,A,D,A,D,A,A,A,E,D,A,A,C,A,D,A,C,B,C,B,D,B,A,E,C,41.2
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,118468,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,25,A,A,C,C,B,F,C,D,E,A,A,F,B,A,B,A,B,C,B,A,B,D,E,C,56.9
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,118468,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,26,A,A,B,B,E,A,A,A,A,A,B,B,A,A,A,A,B,C,B,D,E,D,E,C,53.1
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,118468,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,26,A,D,D,D,D,A,A,A,A,H,E,A,A,C,A,B,B,B,B,C,D,C,C,F,56.9
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,118468,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,26,A,D,B,D,D,A,B,D,E,A,A,B,B,D,A,B,B,C,A,C,D,C,E,A,51.5
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,118468,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,22,A,A,B,C,D,A,A,A,A,H,E,A,A,D,A,A,D,C,B,C,D,E,H,A,52.9
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,118468,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,F,23,A,A,E,D,B,D,D,D,A,A,C,A,A,A,D,A,B,C,A,D,E,E,E,C,39.9
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,118468,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,24,A,D,D,D,B,B,B,E,E,A,E,B,A,D,A,A,B,C,B,B,E,B,E,A,51.4
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,1102628,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,25,A,D,E,E,B,D,D,C,D,A,A,A,A,A,B,A,B,H,A,A,A,A,A,A,51.3
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,1102628,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,24,A,A,D,E,B,C,F,D,E,A,A,A,B,A,B,A,B,C,A,A,C,A,B,A,
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,1102628,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,22,A,F,D,F,B,B,F,D,A,A,A,B,A,A,B,A,B,A,A,B,E,B,E,F,53.5
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,1102628,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,23,A,A,D,D,B,E,B,C,B,H,A,C,A,A,B,A,B,C,A,B,D,A,E,F,56.3
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,1102628,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,24,A,D,C,C,B,D,B,C,A,A,A,B,A,E,A,A,D,G,A,A,D,C,E,F,41.8
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,1102628,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,F,24,A,D,E,E,B,C,E,C,D,A,A,A,B,A,B,A,B,A,A,C,D,A,H,F,43.6
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,1102628,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,26,A,A,E,F,B,C,F,D,E,A,A,A,B,A,B,A,B,C,A,C,C,C,A,A,43.7
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,1102628,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,24,A,B,D,E,B,C,C,D,D,A,A,A,B,A,B,A,B,C,A,C,D,A,A,F,
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,1102628,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,25,A,D,E,F,B,C,E,B,A,A,A,C,A,A,B,A,B,C,A,B,E,A,E,G,49.9
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,1102628,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,25,A,A,E,E,B,C,E,C,A,A,A,A,F,A,B,A,B,A,A,B,C,A,E,I,39.6
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,1102628,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,24,A,A,E,F,B,E,F,C,A,A,A,B,A,A,B,A,B,A,A,A,B,B,A,A,37.4
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,1102628,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,23,A,A,D,E,B,C,F,C,A,A,A,F,A,A,B,A,F,G,A,A,C,E,H,A,51.5
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,1102628,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,27,A,F,E,F,B,C,E,D,D,A,A,A,B,A,A,A,B,G,A,B,B,C,A,F,55.0
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,1102628,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,27,B,C,D,E,C,E,B,F,E,A,F,A,A,D,A,A,B,K,A,B,C,C,E,G,33.2
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,1102628,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,25,A,D,F,D,B,C,F,E,E,A,A,C,A,D,A,B,B,G,A,C,D,C,E,A,47.5
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,1102628,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,24,A,A,E,E,B,E,E,E,E,A,A,C,A,A,B,A,A,C,A,B,E,A,E,A,49.1
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,1102628,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,31,A,B,E,D,B,D,B,E,D,A,A,B,B,A,A,A,B,C,A,E,E,D,H,I,66.9
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,1102628,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,24,A,D,D,D,B,D,F,E,E,A,A,B,A,A,B,A,B,H,A,B,B,A,A,G,60.9
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,1102628,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,27,A,F,D,E,B,D,B,E,E,A,C,A,B,A,A,A,B,C,A,A,E,A,E,I,50.2
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,1102628,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,26,A,D,C,C,B,E,C,C,A,A,A,A,B,A,B,A,B,C,A,B,D,A,E,F,36.1
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,1102628,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,22,A,A,C,C,B,D,D,D,A,A,A,B,A,E,A,A,B,C,A,A,E,A,A,A,66.8
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,1102628,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,31,A,F,E,E,B,C,E,D,D,A,A,B,B,A,B,A,B,C,A,E,B,D,C,F,50.6
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,1102628,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,28,A,D,E,F,B,D,C,C,A,H,A,A,A,A,B,A,B,B,A,B,D,A,H,I,39.8
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,1102628,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,26,A,B,B,B,B,C,B,E,A,A,A,B,A,A,A,B,F,B,B,A,E,A,A,F,49.9
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,1102628,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,24,A,A,D,E,B,B,E,B,A,A,A,A,A,A,A,E,B,C,A,C,E,C,E,A,53.8
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,1102628,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,25,A,A,D,D,B,D,C,C,E,A,A,A,A,A,B,A,B,C,B,D,C,C,A,A,49.1
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,1102628,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,28,A,D,F,F,B,D,F,D,D,A,A,C,A,A,B,A,A,C,A,D,D,E,E,A,43.6
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,1102628,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,25,A,A,F,E,A,B,G,B,A,A,A,A,A,A,B,A,A,B,A,B,B,D,E,A,36.7
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,1102628,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,40,E,D,A,A,C,C,B,F,E,A,A,A,A,A,A,B,B,E,B,B,E,A,E,F,47.6
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,1102628,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,25,A,D,C,E,B,E,F,C,A,A,A,B,B,A,B,A,B,B,A,C,D,A,A,A,43.3
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,1102628,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,25,A,A,E,E,B,F,D,B,A,A,A,A,A,A,B,A,A,G,A,B,A,E,E,A,63.2
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,1102628,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,F,22,A,A,D,D,B,D,A,C,A,B,E,A,A,A,B,A,B,G,B,C,B,C,E,A,41.1
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,1102628,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,26,A,A,B,C,B,D,B,C,E,A,A,A,A,A,B,A,B,A,B,B,E,C,E,A,39.9
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,1102628,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,F,25,B,C,F,D,C,C,C,E,E,A,A,B,A,A,B,A,B,A,A,C,B,E,A,A,25.1
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,1102628,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,22,A,A,B,B,B,F,B,C,A,A,A,E,A,E,A,A,D,G,B,A,D,C,E,F,48.5
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,1102628,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,24,A,D,E,D,B,E,B,E,D,A,A,A,A,A,B,A,A,A,A,B,C,C,E,F,44.0
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,1102628,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,26,A,D,D,E,B,C,F,C,E,A,A,A,B,A,A,A,B,H,A,A,B,A,A,A,52.7
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,1102628,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,23,A,B,E,E,B,B,C,B,A,A,A,B,A,A,B,A,B,C,A,C,E,C,A,A,48.6
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,1102628,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,F,23,A,D,E,E,B,C,A,B,A,A,A,B,A,A,B,A,D,H,A,B,D,C,C,C,61.2
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,1102628,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,24,A,A,E,E,B,C,E,B,A,A,A,F,A,A,B,A,B,A,A,C,D,E,A,A,44.6
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,1102628,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,22,A,D,D,D,B,D,C,D,E,A,A,B,A,A,B,A,B,C,A,B,C,A,E,A,45.0
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,1102628,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,25,A,A,F,E,B,F,C,C,A,A,A,D,A,A,B,A,B,C,A,B,D,E,B,F,46.2
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,1102628,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,24,A,A,D,E,B,C,F,C,E,A,A,C,B,A,B,A,B,A,A,A,D,A,H,F,57.6
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,1102628,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,32,A,D,E,F,B,D,C,E,E,A,A,B,B,A,B,A,B,C,A,C,D,A,E,F,36.4
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO (UFRPE),1,1102628,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,22,A,A,D,C,B,D,D,E,D,A,A,A,A,D,A,B,B,C,B,A,B,C,E,F,55.9
4700,FACULDADE NOVA ROMA (FNR),4,119534,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,35,B,B,E,B,C,D,D,C,E,C,A,A,A,E,A,A,B,C,A,B,B,E,H,H,37.6
4700,FACULDADE NOVA ROMA (FNR),4,119534,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,F,35,A,D,D,C,B,D,E,D,D,E,A,A,A,A,A,A,B,C,B,C,C,E,A,I,30.3
4700,FACULDADE NOVA ROMA (FNR),4,119534,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,32,,,,,,,,,,,,,,,,,,,,,,,,,
4700,FACULDADE NOVA ROMA (FNR),4,119534,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,25,A,A,F,F,B,C,C,C,E,I,A,A,A,A,B,A,A,B,A,A,B,E,E,D,33.2
4700,FACULDADE NOVA ROMA (FNR),4,119534,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,31,B,A,D,D,C,D,C,F,E,C,A,A,A,A,A,A,F,H,B,B,B,E,C,F,38.6
4700,FACULDADE NOVA ROMA (FNR),4,119534,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,21,A,A,C,C,B,E,A,E,A,C,A,A,A,D,A,A,B,C,B,B,C,E,A,F,35.8
4700,FACULDADE NOVA ROMA (FNR),4,119534,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,37,B,A,B,E,C,E,A,F,E,E,A,A,A,D,A,A,C,G,A,B,C,E,E,I,37.0
4700,FACULDADE NOVA ROMA (FNR),4,119534,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,23,A,D,C,C,B,B,B,D,E,C,A,A,A,D,A,B,B,C,A,A,B,E,E,F,40.4
4700,FACULDADE NOVA ROMA (FNR),4,119534,CIÊNCIA DA COMPUTAÇÃO,Recife,PE,M,31,E,D,E,E,C,B,C,C,D,I,A,A,A,A,B,A,B,A,A,B,B,E,C,B,30.6
