index,NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_EM,ANO_IN_GRAD,CO_TURNO_GRADUACAO,TP_INSCRICAO_ADM,TP_INSCRICAO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68,QE_I69,QE_I70,QE_I71,QE_I72,QE_I73,QE_I74,QE_I75,QE_I76,QE_I77,QE_I78,QE_I79,QE_I80,QE_I81,NO_CURSO,Instituicao,Sigla,Municipio,UF
6367,2017,71,2,10028,4004,20933,1,2408003,24,2,20,M,2013.0,2014.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,ECBBEEDD,1110101.0,AAEDBDBDADADACDDACDDABDBDCE,101010001101910099010101101,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,50.6,66.9,62.5,73.5,74.0,50.0,80.0,73.0,65.0,75.0,45.2,50.0,18.3,0.0,55.0,0.0,C,E,C,B,B,D,B,D,D,A,A,A,D,E,B,E,C,C,C,H,A,E,A,A,24.0,B,A,B,C,A,B,E,A,A,C,6.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE (UERN),UERN,Mossoró,RN
6368,2017,71,2,10028,4004,57606,1,2408102,24,2,21,F,2012.0,2013.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,BEBBDECD,110101.0,EAEABCAEEDEDECEEEEBDDBEBCCD,001011010111910199110111000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,54.5,54.2,50.0,60.5,50.0,50.0,50.0,71.0,55.0,75.0,54.6,58.3,33.3,5.0,65.0,30.0,C,C,D,D,D,A,B,D,D,A,A,A,F,E,B,C,F,C,A,A,A,B,A,A,24.0,B,A,B,C,A,E,C,E,H,A,5.0,6.0,5.0,6.0,6.0,4.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,7.0,5.0,6.0,5.0,8.0,4.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,3.0,3.0,7.0,7.0,5.0,6.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE (UERN),UERN,Mossoró,RN
6369,2017,71,2,10028,4004,57606,1,2408102,24,2,23,M,2011.0,2014.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,CEBCEBCD,10100001.0,DCACBCDCACEDBDEACADECBEAEBD,010111101011900099000110000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,333.0,36.4,37.7,37.5,38.0,34.0,50.0,30.0,42.0,30.0,45.0,35.9,41.7,3.3,10.0,0.0,0.0,C,C,D,B,A,B,B,D,E,A,A,A,F,C,B,D,D,C,A,A,A,A,A,A,24.0,A,B,B,A,A,B,B,E,E,A,6.0,5.0,5.0,4.0,5.0,6.0,5.0,6.0,4.0,6.0,6.0,5.0,5.0,3.0,6.0,6.0,4.0,5.0,3.0,3.0,3.0,3.0,5.0,6.0,5.0,4.0,2.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,4.0,2.0,6.0,6.0,6.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE (UERN),UERN,Mossoró,RN
6370,2017,71,2,10028,4004,57606,1,2408102,24,2,24,M,2012.0,2013.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,ACBBCECD,1111101.0,AAECBABEAEDDAACCAABDEBABDCE,101110011001900099111101101,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,58.5,65.2,75.0,50.5,54.0,50.0,55.0,47.0,55.0,45.0,56.3,58.3,45.0,30.0,55.0,50.0,C,C,C,C,B,D,B,D,D,A,A,A,D,D,B,F,F,D,C,A,A,A,A,A,24.0,E,A,C,A,A,B,B,E,H,I,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,8.0,1.0,1.0,2.0,4.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE (UERN),UERN,Mossoró,RN
6371,2017,71,2,10028,4004,57606,1,2408102,24,2,22,M,2012.0,2014.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,CCBBCEAE,11111110.0,AABCBEECADBEACBEBABDDCDBCED,100110001100910199110001000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,555.0,47.8,76.1,87.5,59.0,48.0,40.0,50.0,70.0,50.0,75.0,38.4,41.7,20.0,60.0,0.0,0.0,C,D,A,C,B,C,D,D,D,A,A,A,D,D,B,C,B,D,A,A,A,B,A,A,24.0,B,A,B,C,A,B,D,E,E,A,4.0,4.0,5.0,3.0,4.0,6.0,4.0,5.0,5.0,4.0,5.0,3.0,3.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,8.0,3.0,3.0,6.0,6.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE (UERN),UERN,Mossoró,RN
6372,2017,71,2,10028,4004,57606,1,2408102,24,2,23,M,2012.0,2014.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,EABBCEAD,111111.0,ADEDBCECADDEDCDAEABCEADEDBD,101011001100910099101000100,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,47.7,68.6,75.0,59.0,51.0,35.0,55.0,67.0,55.0,70.0,40.7,41.7,35.0,5.0,0.0,100.0,C,C,C,A,A,C,D,D,C,A,A,A,D,E,B,B,B,E,A,A,A,A,A,A,24.0,B,A,B,A,A,C,C,E,H,A,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE (UERN),UERN,Mossoró,RN
6373,2017,71,2,10028,4004,57606,1,2408102,24,2,27,M,2009.0,2012.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,CECBCEDD,10011101.0,DAECBCCECCEDBDCEABBDDABDDEB,001111010011900199110000100,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,44.7,57.7,62.5,50.5,31.0,55.0,25.0,70.0,70.0,70.0,40.4,45.8,10.0,30.0,0.0,0.0,B,B,B,A,A,B,C,D,B,A,A,A,D,C,B,C,A,E,A,A,A,A,A,D,24.0,A,A,F,H,B,B,A,E,E,F,4.0,2.0,5.0,4.0,4.0,6.0,6.0,6.0,3.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,4.0,1.0,4.0,3.0,4.0,5.0,4.0,6.0,4.0,4.0,4.0,6.0,5.0,6.0,5.0,4.0,5.0,6.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,3.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE (UERN),UERN,Mossoró,RN
6374,2017,71,2,10028,4004,57606,1,2408102,24,2,23,F,2011.0,2013.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,DCBDCEAD,1101111.0,DAACACBDACEDCCEACBBDEBEBBAB,000101001011910099111111010,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,555.0,54.2,74.0,75.0,72.5,72.0,60.0,75.0,73.0,65.0,75.0,47.6,54.2,10.0,0.0,0.0,30.0,D,D,B,B,B,C,D,C,E,A,A,A,C,D,B,C,D,C,B,A,A,D,A,A,24.0,D,A,C,A,A,B,C,E,A,A,5.0,4.0,5.0,5.0,5.0,4.0,5.0,6.0,5.0,6.0,6.0,5.0,5.0,4.0,6.0,5.0,4.0,5.0,4.0,7.0,5.0,4.0,5.0,8.0,7.0,8.0,8.0,6.0,5.0,6.0,5.0,4.0,5.0,5.0,3.0,5.0,4.0,3.0,7.0,5.0,5.0,4.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE (UERN),UERN,Mossoró,RN
6375,2017,71,2,10028,4004,57606,1,2408102,24,2,23,M,2010.0,2011.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,CCBBCEAD,11111111.0,DBECBCDEABBDCCEECABDDBDADDB,001111111001910199110100100,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,65.8,92.8,100.0,82.0,87.0,75.0,90.0,77.0,85.0,75.0,56.8,58.3,48.3,45.0,40.0,60.0,C,D,C,A,A,C,D,D,B,A,A,A,B,C,B,B,C,D,A,A,A,D,B,D,24.0,A,A,F,A,B,E,B,E,E,I,5.0,5.0,4.0,3.0,3.0,4.0,3.0,5.0,5.0,5.0,3.0,3.0,4.0,3.0,2.0,6.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,8.0,6.0,5.0,5.0,3.0,3.0,6.0,5.0,5.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,4.0,4.0,1.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE (UERN),UERN,Mossoró,RN
6376,2017,71,2,10028,4004,57606,1,2408102,24,2,24,M,2010.0,2011.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,DCBBEEDD,1110101.0,CCBDBBEEADEDCDDAABEDEDACCAB,010010011111900099011000010,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,555.0,555.0,45.3,67.3,62.5,74.5,76.0,80.0,75.0,73.0,65.0,75.0,38.0,41.7,16.7,0.0,40.0,10.0,C,D,D,B,C,C,D,D,E,A,D,A,C,D,B,F,A,B,A,A,A,B,A,A,24.0,A,A,B,C,A,C,E,D,H,A,5.0,5.0,4.0,4.0,6.0,5.0,5.0,6.0,5.0,5.0,4.0,4.0,5.0,3.0,6.0,6.0,5.0,4.0,4.0,7.0,5.0,5.0,5.0,6.0,6.0,7.0,5.0,4.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,4.0,7.0,4.0,4.0,3.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE (UERN),UERN,Mossoró,RN
